Herptile,Mammal,Fruit,Nectar,Fish,Woody,Other,Animal,Plant,Herbaceous,Vertebrate,Invertebrate,Leaf,Seed,Bird,trophic_level,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,habitat_breadth_n,Activity.Nocturnal,Activity.Crepuscular,BodyMass.SpecLevel,Activity.Diurnal,scientific,Order,Family,Genus,DerekDietClassification90InsVertivoreSorting,foraging_stratum,biogeographical_realm,Species,adult_mass_g,dphy_invertebrate,dphy_vertebrate,dphy_plant,adult_body_mass_g,Diet.VertTerrestrial,Diet.VertAll,Diet.AnimalsAll,Diet.PlantHighSugar,Diet.PlantLowSugar,Diet.Vunk,Diet.Seed,BodyMass.Value,Diet.Vect,Diet.Scav,Diet.Nect,Diet.PlantO,Diet.Vend,Diet.Inv,Diet.Fruit,Diet.Vfish,Diet.PlantAll
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Dendrolagus pulcherrimus,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,,Ar,Australasian,pulcherrimus,7400.0,0.0,0.0,100.0,7400.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,9511.11,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Dendrolagus scottae,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,,Ar,Australasian,scottae,9979.29,0.0,0.0,100.0,9979.29,0.0,0.0,0.0,50.0,50.0,0.0,0.0,10375.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Dendrolagus spadix,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,,Ar,Australasian,spadix,7400.0,0.0,0.0,100.0,7400.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,9100.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Dendrolagus stellarum,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,,Ar,Australasian,stellarum,7674.39,0.0,0.0,100.0,7674.39,0.0,0.0,0.0,50.0,50.0,0.0,0.0,9511.11,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Dendrolagus ursinus,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,,Ar,Australasian,ursinus,8000.0,0.0,0.0,100.0,8000.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,13250.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Dendrolagus bennettianus,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,,Ar,Australasian,bennettianus,9581.0,0.0,0.0,100.0,9581.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,10950.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Dendrolagus dorianus,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,,Ar,Australasian,dorianus,9581.0,0.0,0.0,100.0,9581.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,9581.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Dendrolagus goodfellowi,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,,Ar,Australasian,goodfellowi,7400.0,0.0,0.0,100.0,7400.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,8025.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Dorcopsis luctuosa,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,,G,Australasian,luctuosa,4254.78,0.0,0.0,100.0,4254.78,0.0,0.0,0.0,20.0,80.0,0.0,0.0,6352.0,0.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Dorcopsis muelleri,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,,G,Australasian,muelleri,5000.0,0.0,0.0,100.0,5000.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,5500.0,0.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,Dorcopsis hageni,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,,G,Australasian,hageni,5499.99,0.0,0.0,100.0,5499.99,0.0,0.0,0.0,20.0,80.0,0.0,0.0,5500.0,0.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Dorcopsis atrata,DIPROTODONTIA,MACROPODIDAE,Dorcopsis,,G,Australasian,atrata,2300.0,0.0,0.0,100.0,2300.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,5916.5,0.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Dorcopsulus vanheurni,DIPROTODONTIA,MACROPODIDAE,Dorcopsulus,,G,Australasian,vanheurni,1890.36,0.0,0.0,100.0,1890.36,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1785.75,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Dorcopsulus macleayi,DIPROTODONTIA,MACROPODIDAE,Dorcopsulus,,G,Australasian,macleayi,2988.0,0.0,0.0,100.0,2988.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,2988.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Onychogalea unguifera,DIPROTODONTIA,MACROPODIDAE,Onychogalea,,G,Australasian,unguifera,5800.0,0.0,0.0,100.0,5800.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6650.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Onychogalea lunata,DIPROTODONTIA,MACROPODIDAE,Onychogalea,,G,Australasian,lunata,3499.99,0.0,0.0,100.0,3499.99,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3500.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Onychogalea fraenata,DIPROTODONTIA,MACROPODIDAE,Onychogalea,,G,Australasian,fraenata,5226.025,0.0,0.0,100.0,5226.025,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5500.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Petrogale purpureicollis,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,purpureicollis,5283.94,0.0,0.0,100.0,5283.94,0.0,0.0,0.0,10.0,90.0,0.0,0.0,5850.0,0.0,0.0,0.0,90.0,0.0,0.0,10.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Petrogale coenensis,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,coenensis,4375.0,0.0,0.0,100.0,4750.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,4123.14,0.0,0.0,0.0,90.0,0.0,0.0,10.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Petrogale burbidgei,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,burbidgei,1258.0,0.0,0.0,100.0,1258.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1258.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Petrogale brachyotis,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,brachyotis,4000.0,0.0,0.0,100.0,4000.0,0.0,0.0,0.0,10.0,90.0,0.0,10.0,4050.0,0.0,0.0,0.0,80.0,0.0,0.0,10.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Petrogale assimilis,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,assimilis,4618.88,0.0,0.0,100.0,4618.88,0.0,0.0,0.0,10.0,90.0,0.0,0.0,4500.0,0.0,0.0,0.0,90.0,0.0,0.0,10.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Petrogale godmani,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,godmani,4750.0,0.0,0.0,100.0,4750.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4750.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Petrogale xanthopus,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,xanthopus,7249.995,0.0,0.0,100.0,7249.995,0.0,0.0,0.0,0.0,100.0,0.0,0.0,8500.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Petrogale sharmani,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,sharmani,4250.0,20.0,0.0,80.0,4750.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4123.14,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Petrogale herberti,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,herberti,6465.8,0.0,0.0,100.0,6465.8,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4123.14,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Petrogale inornata,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,inornata,4555.52,0.0,0.0,100.0,4555.52,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4600.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,Petrogale lateralis,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,lateralis,5283.94,0.0,0.0,100.0,5283.94,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4625.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Petrogale mareeba,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,mareeba,4150.0,20.0,0.0,80.0,4750.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4123.14,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,Petrogale concinna,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,concinna,1324.1,0.0,0.0,100.0,1324.1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1400.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Petrogale persephone,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,persephone,5585.63,0.0,0.0,100.0,5585.63,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6200.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Petrogale rothschildi,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,rothschildi,4546.31,0.0,0.0,100.0,4546.31,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3400.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Petrogale penicillata,DIPROTODONTIA,MACROPODIDAE,Petrogale,,G,Australasian,penicillata,6465.8,0.0,0.0,100.0,6465.8,0.0,0.0,0.0,20.0,80.0,0.0,10.0,7100.0,0.0,0.0,0.0,70.0,0.0,0.0,20.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Setonix brachyurus,DIPROTODONTIA,MACROPODIDAE,Setonix,,G,Australasian,brachyurus,2821.15,0.0,0.0,100.0,2821.15,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3250.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Thylogale calabyi,DIPROTODONTIA,MACROPODIDAE,Thylogale,,G,Australasian,calabyi,4326.13,0.0,0.0,100.0,4796.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4326.13,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,Thylogale browni,DIPROTODONTIA,MACROPODIDAE,Thylogale,,G,Australasian,browni,5478.0,0.0,0.0,100.0,5478.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5478.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Thylogale thetis,DIPROTODONTIA,MACROPODIDAE,Thylogale,,G,Australasian,thetis,4599.975,0.0,0.0,100.0,4599.975,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5400.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Thylogale stigmatica,DIPROTODONTIA,MACROPODIDAE,Thylogale,,G,Australasian,stigmatica,4305.735,0.0,0.0,100.0,4305.735,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4600.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,Thylogale lanatus,DIPROTODONTIA,MACROPODIDAE,Thylogale,,G,Australasian,lanatus,3620.0,0.0,0.0,100.0,4796.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4758.79,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,Thylogale brunii,DIPROTODONTIA,MACROPODIDAE,Thylogale,,G,Australasian,brunii,4796.0,0.0,0.0,100.0,4796.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3620.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,Thylogale billardierii,DIPROTODONTIA,MACROPODIDAE,Thylogale,,G,Australasian,billardierii,5432.93,0.0,0.0,100.0,5432.93,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5450.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Wallabia bicolor,DIPROTODONTIA,MACROPODIDAE,Wallabia,,G,Australasian,bicolor,14812.475,0.0,0.0,100.0,14812.475,0.0,0.0,0.0,0.0,100.0,0.0,0.0,15000.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Lagostrophus fasciatus,DIPROTODONTIA,MACROPODIDAE,Lagostrophus,,G,Australasian,fasciatus,1933.48,0.0,0.0,100.0,1933.48,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1700.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,Hypsiprymnodon moschatus,DIPROTODONTIA,HYPSIPRYMNODONTIDAE,Hypsiprymnodon,,G,Australasian,moschatus,534.25,70.0,0.0,30.0,534.25,0.0,0.0,70.0,20.0,10.0,0.0,0.0,520.0,0.0,0.0,0.0,10.0,0.0,70.0,20.0,0.0,30.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Aepyprymnus rufescens,DIPROTODONTIA,POTOROIDAE,Aepyprymnus,,G,Australasian,rufescens,2820.0,0.0,0.0,100.0,2820.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3250.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,Bettongia lesueur,DIPROTODONTIA,POTOROIDAE,Bettongia,,G,Australasian,lesueur,1447.27,0.0,0.0,100.0,1447.27,0.0,0.0,0.0,0.0,100.0,0.0,30.0,1500.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Bettongia penicillata,DIPROTODONTIA,POTOROIDAE,Bettongia,,G,Australasian,penicillata,1101.175,0.0,0.0,100.0,1101.175,0.0,0.0,0.0,0.0,100.0,0.0,30.0,1300.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Bettongia tropica,DIPROTODONTIA,POTOROIDAE,Bettongia,,G,Australasian,tropica,1184.35,10.0,0.0,90.0,1184.35,0.0,0.0,10.0,0.0,90.0,0.0,10.0,1256.58,0.0,0.0,0.0,80.0,0.0,10.0,0.0,0.0,90.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Bettongia gaimardi,DIPROTODONTIA,POTOROIDAE,Bettongia,,G,Australasian,gaimardi,1385.0,0.0,0.0,100.0,1385.0,0.0,0.0,0.0,0.0,100.0,0.0,30.0,1660.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Caloprymnus campestris,DIPROTODONTIA,POTOROIDAE,Caloprymnus,,G,Australasian,campestris,908.285,30.0,0.0,70.0,908.285,0.0,0.0,30.0,0.0,70.0,0.0,0.0,900.0,0.0,0.0,0.0,70.0,0.0,30.0,0.0,0.0,70.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Potorous platyops,DIPROTODONTIA,POTOROIDAE,Potorous,,G,Australasian,platyops,499.99,20.0,0.0,80.0,499.99,0.0,0.0,20.0,0.0,80.0,0.0,0.0,500.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Potorous gilbertii,DIPROTODONTIA,POTOROIDAE,Potorous,,G,Australasian,gilbertii,1087.335,20.0,0.0,80.0,1087.335,0.0,0.0,20.0,0.0,80.0,0.0,0.0,1569.46,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Potorous longipes,DIPROTODONTIA,POTOROIDAE,Potorous,,G,Australasian,longipes,1742.53,20.0,0.0,80.0,1742.53,0.0,0.0,20.0,0.0,80.0,0.0,0.0,1900.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Potorous tridactylus,DIPROTODONTIA,POTOROIDAE,Potorous,,G,Australasian,tridactylus,1054.67,20.0,0.0,80.0,1054.67,0.0,0.0,20.0,0.0,80.0,0.0,0.0,1100.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,80.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Geogale aurita,AFROSORICIDA,TENRECIDAE,Geogale,,G,Afrotropical,aurita,6.7,70.0,30.0,0.0,6.7,30.0,30.0,100.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0
